result
"[11572, {62: 5.063259286390316}, [62, 49, 28, 76, 6, 39, 14, 95, 10, 83]]"
"[11573, {27: 2.623167060905457}, [27, 11, 65, 21, 54, 66, 69, 46, 34, 22]]"
"[11574, {50: 5.460476714849191}, [50, 27, 69, 8, 2, 10, 15, 47, 19, 45]]"
"[11575, {27: 4.264761315888407}, [27, 36, 49, 7, 90, 63, 12, 23, 55, 37]]"
"[11576, {88: 5.014496276727812}, [88, 95, 1, 72, 65, 83, 98, 5, 73, 60]]"
"[11577, {81: 4.9983583647067}, [81, 87, 72, 53, 93, 10, 73, 11, 86, 6]]"
"[11578, {36: 4.460479635897441}, [36, 69, 32, 14, 66, 68, 1, 52, 46, 17]]"
"[11579, {39: 7.939949841846265}, [39, 65, 72, 49, 35, 89, 6, 66, 28, 92]]"
"[11580, {49: 6.055021439559209}, [49, 61, 66, 69, 28, 36, 31, 55, 63, 41]]"
"[11581, {29: 3.5372897394502614}, [29, 39, 68, 50, 26, 44, 18, 64, 43, 46]]"
"[11582, {27: 6.53465863163443}, [27, 53, 69, 80, 83, 52, 100, 81, 11, 89]]"
"[11583, {91: -1.5932853581900606}, [91, 95, 68, 38, 10, 78, 83, 54, 48, 42]]"
"[11584, {61: -3.575757318788025}, [61, 32, 40, 46, 16, 56, 63, 52, 60, 9]]"
"[11585, {29: 7.725992630613563}, [29, 31, 12, 49, 28, 100, 83, 98, 52, 76]]"
"[11586, {65: 8.23894948310162}, [65, 100, 12, 31, 93, 38, 97, 94, 36, 1]]"
"[11587, {68: 1.9826049599347344}, [68, 72, 11, 12, 32, 70, 23, 35, 84, 3]]"
"[11588, {10: 6.114189468246808}, [10, 45, 36, 62, 41, 98, 19, 7, 3, 88]]"
"[11589, {50: 8.258817640225656}, [50, 21, 42, 53, 49, 48, 68, 5, 92, 20]]"
"[11590, {76: 4.223578665947164}, [76, 50, 88, 100, 81, 42, 31, 62, 49, 12]]"
"[11591, {53: 4.102083140543598}, [53, 66, 65, 61, 14, 63, 7, 13, 17, 20]]"
"[11592, {72: 5.362699129997899}, [72, 75, 80, 81, 39, 74, 68, 59, 63, 1]]"
"[11593, {62: -2.0054488476971333}, [62, 3, 27, 50, 6, 23, 19, 22, 37, 89]]"
"[11594, {29: 9.538379920411993}, [29, 53, 35, 40, 46, 76, 22, 25, 17, 81]]"
"[11595, {54: 4.610477709387061}, [54, 27, 62, 47, 32, 79, 50, 76, 89, 28]]"
"[11596, {66: 6.004160113462063}, [66, 69, 62, 12, 65, 49, 31, 47, 6, 2]]"
"[11597, {62: 5.400057097480335}, [62, 54, 47, 14, 21, 35, 83, 71, 78, 81]]"
"[11598, {63: -2.657434826811555}, [63, 27, 46, 66, 57, 2, 81, 76, 33, 96]]"
"[11599, {62: 4.713890338385858}, [62, 54, 66, 1, 60, 21, 28, 26, 14, 38]]"
"[11600, {50: 5.284783325279674}, [50, 88, 21, 28, 90, 6, 94, 26, 51, 99]]"
"[11601, {36: 0.6611177920913339}, [36, 14, 35, 69, 64, 8, 7, 94, 100, 51]]"
"[11602, {47: 2.4538601734625978}, [47, 65, 46, 45, 8, 52, 59, 43, 33, 67]]"
"[11603, {49: 5.922351794115773}, [49, 29, 65, 69, 26, 14, 12, 6, 19, 18]]"
"[11604, {29: 4.68787625082137}, [29, 68, 56, 2, 45, 65, 5, 20, 30, 8]]"
"[11605, {49: 8.93086854544423}, [49, 65, 54, 35, 61, 56, 91, 48, 94, 51]]"
"[11606, {61: 1.1212187145250636}, [61, 42, 69, 31, 83, 96, 100, 70, 30, 22]]"
"[11607, {68: 3.3883967060424136}, [68, 54, 27, 69, 42, 12, 70, 5, 38, 55]]"
"[11608, {50: -1.4451738331551522}, [50, 38, 56, 54, 78, 23, 31, 46, 40, 19]]"
"[11609, {31: 7.032756033729727}, [31, 27, 24, 23, 12, 42, 56, 95, 39, 30]]"
"[11610, {17: -3.235701042445529}, [17, 32, 26, 80, 34, 48, 89, 81, 76, 83]]"
"[11611, {21: 5.552560726547707}, [21, 61, 50, 11, 29, 72, 40, 83, 25, 52]]"
"[11612, {61: 5.446447236105463}, [61, 62, 49, 48, 46, 85, 25, 55, 52, 63]]"
"[11613, {54: 7.685263288289418}, [54, 61, 62, 65, 68, 21, 45, 11, 34, 41]]"
"[11614, {36: 1.6573643862964942}, [36, 11, 54, 39, 52, 48, 51, 28, 13, 24]]"
"[11615, {11: 2.545751909933672}, [11, 72, 89, 82, 50, 38, 3, 75, 49, 26]]"
"[11616, {21: 7.9451329496278875}, [21, 35, 36, 56, 68, 47, 45, 8, 18, 16]]"
"[11617, {27: -0.41218244290968553}, [27, 32, 8, 31, 98, 18, 89, 72, 88, 93]]"
"[11618, {50: 5.242032589061589}, [50, 27, 62, 35, 49, 53, 61, 29, 21, 16]]"
"[11619, {48: 1.8582462821545487}, [48, 32, 89, 39, 1, 72, 8, 23, 19, 81]]"
"[11620, {32: 7.388524506406945}, [32, 61, 19, 42, 78, 56, 40, 17, 79, 51]]"
"[11621, {53: 2.587835868010785}, [53, 68, 49, 54, 61, 93, 87, 2, 5, 73]]"
"[11622, {53: 2.1396373585678914}, [53, 61, 66, 42, 5, 26, 17, 15, 25, 89]]"
"[11623, {32: -0.7433079490754875}, [32, 50, 95, 36, 63, 47, 19, 6, 21, 77]]"
"[11624, {50: 3.481746465373165}, [50, 38, 21, 40, 56, 65, 48, 7, 15, 13]]"
"[11625, {61: 3.135283124891127}, [61, 46, 14, 62, 55, 18, 20, 72, 11, 22]]"
"[11626, {36: 0.5522176573707458}, [36, 21, 10, 46, 56, 100, 12, 40, 6, 86]]"
"[11627, {36: 2.830373568542479}, [36, 61, 35, 68, 28, 34, 14, 23, 5, 41]]"
"[11628, {68: 3.529784767821465}, [68, 53, 5, 71, 45, 55, 23, 42, 60, 51]]"
"[11629, {42: 7.389961637632853}, [42, 29, 28, 11, 22, 20, 63, 94, 23, 15]]"
"[11630, {21: 8.534448740808264}, [21, 61, 31, 69, 100, 45, 50, 78, 30, 93]]"
"[11631, {35: 6.360441328568592}, [35, 46, 21, 56, 2, 34, 45, 40, 48, 93]]"
"[11632, {50: 7.089186203306047}, [50, 35, 62, 40, 51, 48, 65, 3, 30, 1]]"
"[11633, {50: 7.185220386104586}, [50, 54, 11, 26, 40, 5, 15, 16, 6, 45]]"
"[11634, {97: -1.3172366069908787}, [97, 65, 34, 66, 14, 64, 18, 7, 16, 89]]"
"[11635, {10: 4.330626917358337}, [10, 56, 45, 2, 26, 23, 51, 24, 30, 28]]"
"[11636, {21: 6.813750155419719}, [21, 52, 36, 87, 65, 92, 38, 42, 50, 49]]"
"[11637, {62: 3.152050364823621}, [62, 70, 12, 7, 58, 17, 89, 96, 88, 94]]"
"[11638, {68: 4.641269355065443}, [68, 19, 28, 18, 48, 47, 42, 65, 60, 5]]"
"[11639, {36: 3.679676161274868}, [36, 29, 69, 62, 49, 56, 31, 8, 21, 83]]"
"[11640, {21: 7.826205762237987}, [21, 39, 51, 52, 31, 30, 46, 56, 66, 28]]"
"[11641, {21: 4.241748769604642}, [21, 27, 6, 61, 46, 88, 98, 93, 96, 94]]"
"[11642, {10: 2.778581374350375}, [10, 38, 8, 32, 66, 43, 61, 50, 12, 49]]"
"[11643, {35: 3.9841425383401305}, [35, 65, 14, 31, 46, 8, 85, 68, 72, 60]]"
"[11644, {68: 3.468358005530851}, [68, 76, 72, 96, 95, 45, 40, 12, 23, 81]]"
"[11645, {89: 4.179638110284027}, [89, 54, 62, 72, 83, 93, 78, 28, 50, 11]]"
"[11646, {53: 5.114400410946855}, [53, 29, 69, 49, 21, 42, 26, 5, 48, 3]]"
"[11647, {65: 4.8366653718075225}, [65, 46, 47, 27, 10, 6, 48, 2, 75, 16]]"
"[11648, {78: 7.164971864070499}, [78, 75, 99, 93, 40, 39, 92, 54, 98, 4]]"
"[11649, {62: 5.171330633831917}, [62, 20, 7, 18, 6, 89, 72, 80, 83, 100]]"
"[11650, {29: 6.543206729756113}, [29, 50, 42, 46, 26, 48, 34, 45, 72, 51]]"
"[11651, {82: 0.45510202824267365}, [82, 52, 90, 72, 76, 88, 89, 95, 99, 75]]"
"[11652, {6: 5.299095929061217}, [6, 89, 39, 48, 53, 3, 40, 28, 27, 80]]"
"[11653, {21: 8.01457743537782}, [21, 32, 36, 39, 47, 72, 84, 20, 91, 82]]"
"[11654, {29: 5.518450788876038}, [29, 56, 45, 40, 53, 12, 39, 61, 70, 13]]"
"[11655, {68: -2.7515236983411246}, [68, 29, 35, 21, 18, 20, 14, 89, 88, 76]]"
"[11656, {22: 9.911946802636823}, [22, 53, 41, 27, 68, 65, 51, 21, 62, 61]]"
"[11657, {27: 5.125739376585207}, [27, 46, 12, 55, 3, 41, 59, 13, 44, 15]]"
"[11658, {3: 2.1282997682406015}, [3, 50, 35, 15, 45, 64, 40, 38, 52, 60]]"
"[11659, {11: 3.793514993795817}, [11, 69, 63, 89, 83, 72, 6, 91, 22, 76]]"
"[11660, {65: 2.897496837966498}, [65, 49, 69, 46, 31, 56, 14, 45, 60, 23]]"
"[11661, {72: 2.6267114776906566}, [72, 13, 8, 14, 23, 70, 25, 94, 60, 4]]"
"[11662, {98: 1.9945533713568329}, [98, 19, 99, 39, 63, 22, 57, 9, 44, 16]]"
"[11663, {25: 6.079827141069033}, [25, 56, 52, 9, 61, 55, 60, 41, 4, 59]]"
"[11664, {89: 7.104048759256996}, [89, 83, 53, 32, 47, 77, 28, 88, 61, 11]]"
"[11665, {14: 6.014032709239975}, [14, 21, 27, 34, 69, 29, 39, 66, 81, 8]]"
"[11666, {42: -1.3639864340479793}, [42, 27, 54, 49, 56, 12, 25, 10, 62, 82]]"
"[11667, {61: 5.804670513765554}, [61, 34, 21, 56, 39, 50, 48, 10, 1, 23]]"
"[11668, {62: 4.3144608889960585}, [62, 68, 61, 36, 69, 63, 8, 89, 28, 76]]"
"[11669, {49: 8.681503483539345}, [49, 31, 28, 62, 51, 46, 20, 25, 19, 89]]"
"[11670, {27: 3.183514157369655}, [27, 59, 28, 60, 69, 51, 64, 33, 14, 54]]"
"[11671, {36: 2.1448548315079266}, [36, 53, 68, 48, 25, 20, 59, 52, 89, 94]]"
"[11672, {50: 7.405541853273508}, [50, 35, 27, 36, 49, 61, 68, 72, 46, 11]]"
"[11673, {38: 3.3601212935992963}, [38, 60, 35, 1, 29, 11, 45, 9, 12, 85]]"
"[11674, {35: 5.383093662762515}, [35, 36, 72, 42, 47, 46, 80, 5, 79, 89]]"
"[11675, {97: 4.105157978402528}, [97, 62, 50, 29, 49, 95, 28, 71, 18, 81]]"
"[11676, {36: -0.32340153806740957}, [36, 7, 5, 35, 68, 78, 49, 61, 65, 90]]"
"[11677, {35: 5.77942441257317}, [35, 29, 21, 42, 26, 11, 17, 58, 72, 89]]"
"[11678, {28: 2.602492975298375}, [28, 42, 57, 81, 40, 13, 52, 89, 49, 96]]"
"[11679, {32: -3.0278220239027727}, [32, 5, 35, 34, 10, 40, 75, 68, 8, 70]]"
"[11680, {20: 5.00803102275666}, [20, 66, 47, 87, 38, 32, 37, 69, 15, 46]]"
"[11681, {21: 4.1572958503756485}, [21, 42, 39, 61, 11, 69, 88, 48, 8, 18]]"
"[11682, {22: 7.352810462520782}, [22, 31, 50, 14, 51, 52, 6, 54, 56, 62]]"
"[11683, {29: 2.3407307755565645}, [29, 53, 49, 14, 2, 51, 52, 13, 24, 72]]"
"[11684, {49: 3.748495118698965}, [49, 50, 80, 66, 65, 52, 51, 20, 46, 8]]"
"[11685, {65: 2.325737281809539}, [65, 38, 5, 17, 19, 20, 13, 58, 89, 72]]"
"[11686, {27: 1.0561114946218524}, [27, 42, 3, 32, 82, 79, 96, 61, 54, 92]]"
"[11687, {42: 4.563324840203014}, [42, 29, 49, 2, 34, 12, 55, 44, 33, 7]]"
"[11688, {27: 7.617697538869416}, [27, 53, 69, 49, 66, 68, 48, 88, 46, 19]]"
"[11689, {27: -2.2117316807697533}, [27, 35, 21, 1, 70, 12, 31, 16, 28, 6]]"
"[11690, {38: -0.3659309297136596}, [38, 45, 12, 23, 46, 67, 42, 28, 62, 52]]"
"[11691, {53: 4.179149300449721}, [53, 32, 49, 50, 29, 35, 69, 5, 47, 26]]"
"[11692, {31: 6.386491315083324}, [31, 53, 21, 62, 6, 89, 81, 83, 3, 2]]"
"[11693, {21: 2.008277327342927}, [21, 61, 6, 11, 69, 86, 7, 17, 51, 55]]"
"[11694, {29: 7.290763793077405}, [29, 65, 26, 72, 47, 48, 45, 87, 7, 73]]"
"[11695, {62: 3.849777646910337}, [62, 49, 55, 10, 96, 97, 2, 99, 57, 5]]"
"[11696, {69: 4.36220194936233}, [69, 35, 56, 28, 6, 48, 78, 87, 88, 97]]"
"[11697, {36: 5.6574270267659905}, [36, 32, 62, 49, 68, 31, 56, 42, 47, 45]]"
"[11698, {38: 1.9136444493744857}, [38, 97, 26, 25, 3, 22, 45, 28, 34, 13]]"
"[11699, {36: 2.868819244732047}, [36, 50, 21, 54, 69, 49, 8, 68, 48, 15]]"
"[11700, {68: 4.453227029900211}, [68, 89, 83, 54, 73, 62, 32, 98, 79, 66]]"
"[11701, {65: 5.347307611759254}, [65, 35, 39, 34, 5, 51, 52, 69, 68, 46]]"
"[11702, {12: 3.1131759987241634}, [12, 34, 54, 48, 36, 96, 91, 95, 2, 77]]"
"[11703, {73: 7.231664486970737}, [73, 61, 21, 77, 30, 12, 72, 1, 34, 38]]"
"[11704, {89: 0.10418028546572167}, [89, 93, 50, 8, 32, 92, 1, 35, 5, 87]]"
"[11705, {9: 4.54144932622861}, [9, 65, 66, 95, 14, 35, 56, 93, 15, 87]]"
"[11706, {35: 6.248969153580301}, [35, 66, 62, 56, 47, 54, 38, 25, 19, 48]]"
"[11707, {68: 3.127277875688408}, [68, 19, 63, 50, 84, 56, 61, 60, 26, 31]]"
"[11708, {49: 0.008977628750813094}, [49, 61, 62, 66, 7, 46, 72, 16, 89, 81]]"
"[11709, {53: 5.2145540444262135}, [53, 35, 11, 25, 39, 48, 40, 76, 33, 73]]"
"[11710, {36: 2.545000959922702}, [36, 53, 66, 10, 98, 81, 83, 72, 70, 14]]"
"[11711, {69: -1.1988936511405996}, [69, 36, 68, 62, 39, 31, 22, 67, 48, 19]]"
"[11712, {80: 3.0839014583079187}, [80, 100, 21, 53, 35, 76, 77, 69, 11, 62]]"
"[11713, {29: 0.007423266460146349}, [29, 32, 54, 14, 19, 31, 56, 66, 28, 10]]"
"[11714, {32: 2.2901590144388027}, [32, 69, 68, 21, 26, 61, 31, 7, 12, 34]]"
"[11715, {69: 3.2013978806166925}, [69, 21, 32, 31, 49, 29, 55, 68, 38, 20]]"
"[11716, {21: 0.3744126713325049}, [21, 35, 46, 47, 15, 89, 76, 88, 93, 96]]"
"[11717, {32: 1.941878024262301}, [32, 21, 36, 54, 31, 49, 42, 69, 68, 62]]"
"[11718, {49: 3.685265803011221}, [49, 29, 19, 55, 7, 40, 5, 89, 93, 95]]"
"[11719, {1: -0.33599444677903056}, [1, 10, 50, 22, 40, 35, 24, 52, 39, 61]]"
"[11720, {89: 6.987605717303301}, [89, 39, 12, 85, 43, 10, 64, 67, 13, 44]]"
"[11721, {88: 6.596222795650901}, [88, 27, 81, 77, 62, 97, 66, 39, 3, 40]]"
"[11722, {14: 9.663977481639362}, [14, 72, 6, 66, 32, 89, 11, 79, 77, 48]]"
"[11723, {42: 2.826691762633195}, [42, 49, 68, 69, 34, 47, 25, 40, 10, 45]]"
"[11724, {36: 1.8829627414857228}, [36, 69, 62, 56, 45, 15, 17, 18, 52, 12]]"
"[11725, {50: 5.0947760101690776}, [50, 62, 29, 49, 48, 76, 84, 90, 87, 82]]"
"[11726, {50: 6.1997958926305765}, [50, 21, 56, 36, 68, 18, 8, 15, 72, 39]]"
"[11727, {6: 2.6404658590024974}, [6, 45, 48, 42, 14, 12, 1, 47, 25, 67]]"
"[11728, {85: 7.603988789076326}, [85, 11, 82, 25, 93, 56, 81, 35, 50, 3]]"
"[11729, {53: 4.144462422512197}, [53, 54, 32, 49, 87, 66, 12, 21, 89, 81]]"
"[11730, {50: 2.311583850758827}, [50, 62, 32, 29, 61, 83, 34, 70, 51, 2]]"
"[11731, {27: 5.850258247827259}, [27, 65, 29, 96, 68, 62, 66, 26, 12, 11]]"
"[11732, {49: 6.276027283809883}, [49, 68, 21, 56, 32, 42, 66, 27, 38, 14]]"
"[11733, {65: 4.404380167773075}, [65, 53, 35, 49, 54, 5, 12, 66, 70, 47]]"
"[11734, {62: 9.024205354077761}, [62, 61, 35, 69, 8, 16, 12, 54, 6, 14]]"
"[11735, {62: 5.905729653293619}, [62, 64, 48, 38, 44, 59, 54, 50, 57, 71]]"
"[11736, {35: 2.4114259563805627}, [35, 65, 31, 53, 26, 43, 18, 89, 91, 72]]"
"[11737, {50: 4.297361916645588}, [50, 35, 60, 65, 55, 5, 48, 11, 3, 41]]"
"[11738, {48: 2.6999327542594633}, [48, 29, 61, 19, 5, 11, 15, 3, 14, 37]]"
"[11739, {14: 6.843675551817405}, [14, 26, 98, 35, 29, 52, 5, 93, 3, 38]]"
"[11740, {49: -1.8275805063881247}, [49, 56, 1, 10, 11, 14, 45, 52, 47, 23]]"
"[11741, {61: -2.391207060206197}, [61, 47, 1, 21, 29, 40, 25, 64, 7, 89]]"
"[11742, {90: -2.4790296181836564}, [90, 79, 62, 72, 8, 1, 47, 50, 7, 18]]"
"[11743, {50: 3.8499312313116105}, [50, 54, 66, 48, 18, 20, 51, 58, 89, 72]]"
"[11744, {36: 3.9024971807333824}, [36, 18, 31, 32, 23, 45, 20, 1, 89, 91]]"
"[11745, {32: 5.121291218628468}, [32, 54, 50, 46, 20, 39, 70, 63, 8, 40]]"
"[11746, {26: 4.883087485472883}, [26, 48, 14, 9, 31, 27, 43, 53, 51, 24]]"
"[11747, {27: 4.189892322502444}, [27, 68, 31, 49, 50, 53, 19, 56, 7, 15]]"
"[11748, {27: 6.348027773844796}, [27, 93, 61, 79, 77, 9, 49, 32, 54, 84]]"
"[11749, {61: 1.1775757815732748}, [61, 69, 64, 5, 11, 56, 63, 14, 42, 51]]"
"[11750, {36: 5.891575408744532}, [36, 50, 21, 54, 14, 62, 68, 40, 19, 41]]"
"[11751, {31: 5.619100764750911}, [31, 65, 53, 22, 14, 54, 56, 34, 5, 66]]"
"[11752, {21: 0.5720123621200284}, [21, 62, 34, 4, 28, 52, 13, 8, 30, 37]]"
"[11753, {35: 3.6288727994941006}, [35, 38, 2, 21, 20, 58, 89, 93, 91, 88]]"
"[11754, {29: 2.3077520238485505}, [29, 60, 62, 2, 45, 36, 35, 69, 56, 40]]"
"[11755, {31: 0.8235410252057042}, [31, 62, 26, 35, 34, 39, 41, 13, 18, 15]]"
"[11756, {35: 7.165160997608796}, [35, 68, 39, 14, 12, 40, 41, 99, 18, 16]]"
"[11757, {50: 5.92056521347703}, [50, 56, 54, 46, 48, 2, 5, 41, 33, 15]]"
"[11758, {42: 5.366606467390962}, [42, 39, 26, 5, 7, 20, 18, 8, 16, 100]]"
"[11759, {32: 7.030779807504128}, [32, 69, 54, 49, 62, 56, 39, 28, 10, 13]]"
"[11760, {29: 8.417452267183245}, [29, 54, 50, 61, 21, 46, 39, 33, 52, 37]]"
"[11761, {36: 4.816661033255181}, [36, 29, 56, 40, 48, 6, 8, 13, 28, 20]]"
"[11762, {53: 4.022623243308569}, [53, 21, 49, 69, 31, 8, 5, 19, 13, 15]]"
"[11763, {62: 3.1466283317464607}, [62, 10, 38, 49, 68, 32, 48, 11, 28, 46]]"
"[11764, {50: 3.76915158112523}, [50, 53, 66, 88, 65, 19, 73, 91, 45, 21]]"
"[11765, {65: 1.528612087532413}, [65, 53, 26, 54, 14, 70, 62, 47, 17, 55]]"
"[11766, {42: 3.9884218210191387}, [42, 46, 14, 54, 32, 31, 48, 34, 11, 1]]"
"[11767, {42: 7.2325747597301575}, [42, 48, 32, 61, 28, 95, 17, 46, 14, 12]]"
"[11768, {21: 6.7577440573856595}, [21, 35, 65, 46, 6, 32, 66, 48, 70, 82]]"
"[11769, {50: 2.9712052630576737}, [50, 49, 61, 12, 28, 7, 15, 18, 20, 89]]"
"[11770, {50: 1.7246379637844385}, [50, 69, 47, 56, 70, 20, 60, 7, 2, 43]]"
"[11771, {94: 3.1873887364049516}, [94, 30, 48, 11, 93, 40, 84, 90, 51, 23]]"
"[11772, {27: 1.0101456628021186}, [27, 40, 46, 54, 16, 28, 25, 59, 65, 43]]"
"[11773, {14: 1.9815562799035522}, [14, 54, 31, 27, 28, 62, 22, 29, 63, 2]]"
"[11774, {15: -6.114153158813674}, [15, 72, 88, 3, 32, 31, 61, 21, 47, 82]]"
"[11775, {65: -0.8599244052648752}, [65, 31, 36, 5, 11, 53, 35, 34, 17, 54]]"
"[11776, {54: 7.005908863708008}, [54, 65, 36, 66, 29, 19, 8, 13, 47, 12]]"
"[11777, {50: 7.33640864568348}, [50, 5, 56, 14, 78, 76, 65, 68, 26, 73]]"
"[11778, {61: 1.2685049318965609}, [61, 69, 56, 72, 84, 38, 26, 71, 77, 99]]"
"[11779, {96: 2.08683055173517}, [96, 18, 29, 66, 54, 67, 46, 24, 63, 14]]"
"[11780, {35: 2.7878239912429414}, [35, 32, 56, 53, 26, 80, 85, 11, 89, 47]]"
"[11781, {54: 3.9589721935368045}, [54, 50, 35, 61, 68, 6, 31, 1, 81, 28]]"
"[11782, {78: 7.773254492883012}, [78, 87, 26, 5, 51, 46, 6, 74, 95, 30]]"
"[11783, {49: 3.37203089087636}, [49, 28, 48, 61, 53, 35, 20, 8, 65, 15]]"
"[11784, {32: 6.570196907581738}, [32, 66, 61, 12, 62, 34, 21, 11, 8, 10]]"
"[11785, {29: 6.015210658532473}, [29, 27, 50, 61, 11, 54, 83, 23, 52, 63]]"
"[11786, {49: 4.270234901008054}, [49, 29, 65, 47, 46, 34, 76, 48, 98, 93]]"
"[11787, {47: 3.259244767155562}, [47, 48, 97, 82, 93, 61, 72, 71, 35, 70]]"
"[11788, {61: 4.703688302207226}, [61, 32, 65, 56, 26, 40, 1, 90, 3, 7]]"
"[11789, {54: 7.497890890861379}, [54, 47, 6, 39, 48, 83, 72, 73, 89, 19]]"
"[11790, {50: 4.77365431443079}, [50, 48, 100, 39, 27, 62, 69, 89, 5, 25]]"
"[11791, {54: 5.816332788165858}, [54, 68, 35, 48, 27, 28, 11, 19, 8, 15]]"
"[11792, {62: 7.314206548973562}, [62, 54, 32, 56, 65, 42, 1, 34, 21, 83]]"
"[11793, {35: 3.599559963440656}, [35, 69, 26, 54, 17, 100, 14, 28, 46, 6]]"
"[11794, {31: 5.986486891091957}, [31, 29, 21, 68, 48, 10, 28, 55, 60, 7]]"
"[11795, {54: 5.933842643060337}, [54, 65, 61, 88, 91, 78, 92, 39, 77, 28]]"
"[11796, {29: 3.671801208064454}, [29, 36, 41, 48, 56, 14, 46, 21, 55, 49]]"
"[11797, {41: 3.5688339321731033}, [41, 44, 25, 38, 40, 65, 46, 29, 34, 45]]"
"[11798, {63: -1.6761509257937381}, [63, 19, 15, 89, 76, 91, 93, 72, 88, 94]]"
"[11799, {11: 8.824254687564821}, [11, 9, 3, 67, 25, 61, 30, 14, 48, 69]]"
"[11800, {19: -0.22724445051058778}, [19, 69, 65, 13, 70, 26, 89, 93, 91, 94]]"
"[11801, {36: 4.46539057712045}, [36, 27, 66, 56, 10, 61, 46, 28, 15, 64]]"
"[11802, {54: 3.0954289572459097}, [54, 66, 56, 29, 42, 11, 34, 37, 16, 89]]"
"[11803, {34: 0.97643636177254}, [34, 68, 69, 27, 66, 76, 38, 25, 2, 19]]"
"[11804, {54: -0.4222167273540415}, [54, 65, 70, 52, 67, 45, 38, 5, 9, 8]]"
"[11805, {35: 6.629121608958291}, [35, 50, 61, 21, 31, 42, 26, 65, 25, 78]]"
"[11806, {50: 5.250430832972237}, [50, 32, 29, 69, 48, 54, 56, 28, 30, 59]]"
"[11807, {54: 5.805309204680199}, [54, 62, 66, 31, 14, 11, 46, 1, 23, 2]]"
"[11808, {29: 3.149106782586323}, [29, 65, 49, 68, 40, 28, 19, 99, 20, 89]]"
"[11809, {88: -0.6773471433461435}, [88, 13, 65, 7, 27, 66, 67, 40, 19, 16]]"
"[11810, {36: 2.505183016799248}, [36, 35, 66, 6, 78, 19, 63, 26, 44, 20]]"
"[11811, {61: 5.537303734806767}, [61, 42, 52, 55, 9, 25, 21, 38, 83, 23]]"
"[11812, {54: 5.553581315037561}, [54, 62, 97, 32, 94, 28, 29, 76, 87, 46]]"
"[11813, {38: 3.2708945768304325}, [38, 55, 30, 36, 11, 14, 12, 60, 65, 31]]"
"[11814, {62: 6.387596500173477}, [62, 47, 68, 49, 11, 14, 29, 22, 10, 23]]"
"[11815, {21: 5.310056166123768}, [21, 36, 56, 53, 39, 66, 68, 98, 60, 44]]"
"[11816, {77: 4.532651778166456}, [77, 89, 97, 100, 34, 6, 29, 66, 92, 95]]"
"[11817, {21: 8.811777673678538}, [21, 100, 42, 46, 98, 29, 24, 72, 50, 6]]"
"[11818, {50: 5.114949739225967}, [50, 61, 62, 68, 56, 46, 12, 76, 40, 13]]"
"[11819, {91: 7.423762134864316}, [91, 78, 11, 95, 39, 60, 63, 55, 100, 72]]"
"[11820, {35: 6.425601011897855}, [35, 69, 14, 66, 48, 54, 1, 22, 63, 23]]"
"[11821, {50: 3.660037524678243}, [50, 65, 21, 12, 32, 46, 47, 40, 10, 98]]"
"[11822, {27: 3.621241192505029}, [27, 35, 21, 68, 7, 28, 99, 16, 29, 89]]"
"[11823, {52: 7.625265450296198}, [52, 35, 12, 10, 2, 87, 36, 81, 68, 94]]"
"[11824, {68: 0.32590251783184937}, [68, 35, 47, 18, 25, 2, 7, 89, 76, 88]]"
"[11825, {50: 6.73261468357101}, [50, 36, 32, 68, 46, 72, 83, 26, 100, 39]]"
"[11826, {32: 8.108252843965504}, [32, 66, 53, 56, 79, 18, 17, 11, 45, 14]]"
"[11827, {65: 2.320288349488189}, [65, 5, 26, 22, 46, 55, 7, 15, 4, 54]]"
"[11828, {50: 7.373258651641507}, [50, 36, 56, 26, 40, 39, 41, 28, 6, 38]]"
"[11829, {21: 8.951363507102252}, [21, 11, 22, 6, 54, 52, 47, 79, 41, 44]]"
"[11830, {72: 4.97898169378775}, [72, 76, 65, 35, 3, 31, 54, 53, 2, 93]]"
"[11831, {31: 2.9282396668456205}, [31, 69, 49, 68, 73, 5, 18, 72, 14, 98]]"
"[11832, {55: 2.176236187687356}, [55, 36, 39, 69, 68, 16, 8, 10, 38, 1]]"
"[11833, {97: 4.863879854177461}, [97, 60, 55, 49, 36, 54, 64, 27, 59, 61]]"
"[11834, {1: 2.5597084607998015}, [1, 31, 12, 47, 28, 39, 77, 99, 4, 51]]"
"[11835, {50: 3.6929980686980137}, [50, 36, 29, 27, 28, 48, 18, 42, 15, 89]]"
"[11836, {10: 4.8703357762167565}, [10, 56, 36, 46, 62, 21, 26, 12, 55, 28]]"
"[11837, {3: 3.8968522484914967}, [3, 22, 61, 34, 31, 6, 64, 48, 4, 56]]"
"[11838, {31: 4.144808978270713}, [31, 29, 11, 42, 26, 56, 68, 48, 23, 40]]"
"[11839, {48: 4.20531631879454}, [48, 35, 56, 5, 55, 13, 17, 89, 11, 6]]"
"[11840, {50: 4.385954602941448}, [50, 35, 11, 42, 46, 52, 85, 47, 17, 8]]"
"[11841, {6: 1.8368230131187857}, [6, 48, 39, 26, 12, 2, 8, 89, 93, 91]]"
"[11842, {31: 6.457882928570172}, [31, 27, 65, 45, 12, 19, 16, 89, 22, 81]]"
"[11843, {36: 0.834893431092018}, [36, 69, 54, 6, 55, 21, 56, 12, 34, 40]]"
